BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
6966,569-555-0112,2,Mar 10 2014 12:00AM
6967,524-555-0198,1,Nov 22 2013 12:00AM
6968,771-555-0195,2,Aug 18 2013 12:00AM
6969,308-555-0179,2,Jul 10 2013 12:00AM
6970,246-555-0114,2,Aug 26 2013 12:00AM
6971,1 (11) 500 555-0117,1,Jan  1 2014 12:00AM
6972,493-555-0113,2,Apr 11 2014 12:00AM
6973,161-555-0181,1,Oct 28 2011 12:00AM
6974,1 (11) 500 555-0127,1,Jul 25 2013 12:00AM
6975,272-555-0110,1,Nov 14 2013 12:00AM
6976,138-555-0118,2,Nov 16 2013 12:00AM
6977,1 (11) 500 555-0126,2,Sep 26 2013 12:00AM
6978,1 (11) 500 555-0125,2,Jan  5 2014 12:00AM
6979,249-555-0138,1,Sep 13 2013 12:00AM
6980,1 (11) 500 555-0139,1,Aug 16 2013 12:00AM
6981,165-555-0115,1,Nov  2 2013 12:00AM
6982,551-555-0183,1,Jul 28 2013 12:00AM
6983,909-555-0115,1,Oct  2 2013 12:00AM
6984,1 (11) 500 555-0187,2,Aug 27 2013 12:00AM
6985,1 (11) 500 555-0179,1,Jul 26 2013 12:00AM
6986,181-555-0113,2,Dec  3 2013 12:00AM
6987,453-555-0175,2,Jul  1 2013 12:00AM
6988,114-555-0160,1,Sep 12 2013 12:00AM
6989,1 (11) 500 555-0192,2,Oct 13 2013 12:00AM
6990,1 (11) 500 555-0151,1,Jun  1 2011 12:00AM
6991,1 (11) 500 555-0137,2,Jul  1 2013 12:00AM
6992,1 (11) 500 555-0148,1,Dec  7 2013 12:00AM
6993,716-555-0155,2,Aug  7 2013 12:00AM
6994,1 (11) 500 555-0161,1,May  1 2014 12:00AM
6995,1 (11) 500 555-0187,1,Sep 19 2012 12:00AM
6996,1 (11) 500 555-0121,1,Feb  1 2013 12:00AM
6997,157-555-0165,1,May  7 2013 12:00AM
6998,982-555-0119,2,Mar  9 2014 12:00AM
6999,844-555-0156,1,Nov 16 2013 12:00AM
7000,175-555-0196,2,Nov 24 2013 12:00AM
7001,1 (11) 500 555-0150,1,Oct  8 2012 12:00AM
7002,1 (11) 500 555-0120,1,Jan 19 2012 12:00AM
7003,1 (11) 500 555-0164,2,Mar  3 2014 12:00AM
7004,1 (11) 500 555-0162,2,Sep 19 2013 12:00AM
7005,1 (11) 500 555-0180,1,Nov 27 2013 12:00AM
7006,1 (11) 500 555-0117,2,Sep 19 2013 12:00AM
7007,458-555-0188,2,May 26 2014 12:00AM
7008,818-555-0118,2,Oct  2 2013 12:00AM
7009,1 (11) 500 555-0177,1,Mar 13 2014 12:00AM
7010,1 (11) 500 555-0189,1,Nov 22 2012 12:00AM
7011,1 (11) 500 555-0120,2,May  7 2014 12:00AM
7012,579-555-0134,1,Jun 21 2014 12:00AM
7013,560-555-0168,1,Apr  5 2014 12:00AM
7014,1 (11) 500 555-0183,2,Sep 16 2013 12:00AM
7015,1 (11) 500 555-0128,1,May 11 2012 12:00AM
7016,375-555-0149,2,Jan 27 2014 12:00AM
7017,615-555-0121,1,Nov 10 2013 12:00AM
7018,120-555-0133,1,Feb  1 2014 12:00AM
7019,1 (11) 500 555-0143,1,May  1 2012 12:00AM
7020,1 (11) 500 555-0199,2,Apr 27 2014 12:00AM
7021,1 (11) 500 555-0169,1,Jan  9 2014 12:00AM
7022,1 (11) 500 555-0140,2,May 15 2013 12:00AM
7023,149-555-0161,1,Jun  8 2012 12:00AM
7024,136-555-0183,2,Dec  3 2013 12:00AM
7025,1 (11) 500 555-0187,1,Jan 10 2012 12:00AM
7026,1 (11) 500 555-0175,1,Jul 23 2012 12:00AM
7027,377-555-0185,2,Feb 23 2012 12:00AM
7028,1 (11) 500 555-0173,1,Apr 22 2013 12:00AM
7029,259-555-0187,1,Aug 15 2013 12:00AM
7030,193-555-0178,2,Jul 12 2013 12:00AM
7031,1 (11) 500 555-0180,2,Feb  4 2012 12:00AM
7032,159-555-0168,1,Dec 28 2013 12:00AM
7033,273-555-0159,1,Jun 19 2014 12:00AM
7034,1 (11) 500 555-0132,2,Nov  1 2013 12:00AM
7035,743-555-0146,2,May 29 2013 12:00AM
7036,373-555-0180,1,Nov  5 2013 12:00AM
7037,1 (11) 500 555-0176,2,Jun  2 2013 12:00AM
7038,373-555-0150,1,Feb  8 2014 12:00AM
7039,914-555-0183,2,Nov 27 2013 12:00AM
7040,171-555-0166,1,Nov  9 2013 12:00AM
7041,713-555-0192,1,Feb 25 2014 12:00AM
7042,1 (11) 500 555-0187,1,Jan  3 2013 12:00AM
7043,756-555-0120,2,Jul 25 2013 12:00AM
7044,603-555-0152,1,Dec 13 2013 12:00AM
7045,849-555-0134,1,Jul 15 2012 12:00AM
7046,1 (11) 500 555-0126,2,Mar 10 2013 12:00AM
7047,523-555-0115,1,May  5 2014 12:00AM
7048,301-555-0188,2,Dec 25 2011 12:00AM
7049,558-555-0139,2,Jul  9 2013 12:00AM
7050,924-555-0122,1,Apr  3 2014 12:00AM
7051,1 (11) 500 555-0111,1,Mar 12 2013 12:00AM
7052,641-555-0162,1,Sep 24 2013 12:00AM
7053,1 (11) 500 555-0182,1,May 12 2013 12:00AM
7054,151-555-0172,1,Nov 21 2013 12:00AM
7055,1 (11) 500 555-0139,1,Jan  5 2012 12:00AM
7056,538-555-0190,2,Mar 12 2013 12:00AM
7057,452-555-0128,1,Mar  1 2014 12:00AM
7058,850-555-0189,1,Feb  1 2013 12:00AM
7059,1 (11) 500 555-0186,2,Sep 23 2013 12:00AM
7060,1 (11) 500 555-0189,1,May 13 2014 12:00AM
7061,994-555-0149,1,Nov 25 2013 12:00AM
7062,1 (11) 500 555-0132,2,Oct 10 2012 12:00AM
7063,1 (11) 500 555-0176,1,Feb 18 2014 12:00AM
7064,162-555-0133,1,May 14 2014 12:00AM
7065,1 (11) 500 555-0173,1,Dec 17 2011 12:00AM
7066,833-555-0117,2,Dec 22 2013 12:00AM
7067,364-555-0113,2,Feb 13 2014 12:00AM
7068,833-555-0112,1,Oct  9 2013 12:00AM
7069,1 (11) 500 555-0194,1,Jul 17 2013 12:00AM
7070,1 (11) 500 555-0110,1,Sep 19 2013 12:00AM
7071,1 (11) 500 555-0153,1,Aug  1 2012 12:00AM
7072,397-555-0181,2,Feb  2 2014 12:00AM
7073,126-555-0191,1,Feb  8 2014 12:00AM
7074,1 (11) 500 555-0163,2,Dec 22 2013 12:00AM
7075,131-555-0196,2,Oct 30 2013 12:00AM
7076,1 (11) 500 555-0112,1,Jan  8 2014 12:00AM
7077,974-555-0179,2,Aug 19 2011 12:00AM
7078,979-555-0111,2,May 15 2014 12:00AM
7079,700-555-0195,1,Sep 29 2013 12:00AM
7080,1 (11) 500 555-0147,2,Jun 12 2014 12:00AM
7081,1 (11) 500 555-0113,1,Jun 25 2014 12:00AM
7082,1 (11) 500 555-0115,2,Jan 14 2014 12:00AM
7083,1 (11) 500 555-0159,1,Jul 13 2013 12:00AM
7084,113-555-0188,1,Apr 17 2014 12:00AM
7085,1 (11) 500 555-0196,2,Jan 13 2012 12:00AM
7086,268-555-0160,2,Jan 26 2014 12:00AM
7087,270-555-0131,2,May 22 2014 12:00AM
7088,1 (11) 500 555-0161,1,Oct  3 2013 12:00AM
7089,352-555-0115,1,Jul 27 2013 12:00AM
7090,390-555-0145,1,Dec 31 2011 12:00AM
7091,125-555-0155,1,May 21 2013 12:00AM
7092,552-555-0118,1,Feb 15 2014 12:00AM
7093,396-555-0181,2,Oct 26 2013 12:00AM
7094,1 (11) 500 555-0124,2,Aug  6 2013 12:00AM
7095,1 (11) 500 555-0149,1,Mar 11 2012 12:00AM
7096,1 (11) 500 555-0127,1,Oct 23 2013 12:00AM
7097,754-555-0159,2,Jul 20 2013 12:00AM
7098,1 (11) 500 555-0178,1,Mar  3 2014 12:00AM
7099,631-555-0118,1,Sep 24 2013 12:00AM
7100,1 (11) 500 555-0113,2,Apr 13 2013 12:00AM
7101,1 (11) 500 555-0125,2,Jun 18 2013 12:00AM
7102,678-555-0139,2,Sep 13 2012 12:00AM
7103,1 (11) 500 555-0178,2,Jan 26 2014 12:00AM
7104,193-555-0135,2,Oct  3 2013 12:00AM
7105,1 (11) 500 555-0114,2,Oct 29 2013 12:00AM
7106,1 (11) 500 555-0134,1,Dec  3 2012 12:00AM
7107,1 (11) 500 555-0112,2,Aug 17 2012 12:00AM
7108,675-555-0149,2,Dec 13 2013 12:00AM
7109,402-555-0181,2,Jun  3 2014 12:00AM
7110,1 (11) 500 555-0123,1,Feb  8 2014 12:00AM
7111,952-555-0171,2,Jun  7 2014 12:00AM
7112,1 (11) 500 555-0110,1,Dec  3 2011 12:00AM
7113,632-555-0172,1,Apr 17 2012 12:00AM
7114,507-555-0147,1,May  6 2013 12:00AM
7115,1 (11) 500 555-0120,2,Feb  8 2012 12:00AM
7116,680-555-0114,1,May 13 2014 12:00AM
7117,1 (11) 500 555-0182,1,Jun 11 2012 12:00AM
7118,806-555-0198,1,Jan 29 2014 12:00AM
7119,863-555-0120,2,Nov 25 2013 12:00AM
7120,356-555-0116,2,Sep 26 2013 12:00AM
7121,191-555-0146,1,Mar 23 2014 12:00AM
7122,1 (11) 500 555-0151,2,Aug 12 2013 12:00AM
7123,1 (11) 500 555-0130,1,May 14 2013 12:00AM
7124,359-555-0158,2,Jul 18 2013 12:00AM
7125,120-555-0113,1,Oct 31 2013 12:00AM
7126,733-555-0149,1,Aug 10 2011 12:00AM
7127,439-555-0197,1,Jan 13 2014 12:00AM
7128,1 (11) 500 555-0198,2,Feb 14 2012 12:00AM
7129,868-555-0191,2,Jun 13 2014 12:00AM
7130,803-555-0126,1,Nov 18 2013 12:00AM
7131,1 (11) 500 555-0186,1,Jun 23 2012 12:00AM
7132,1 (11) 500 555-0145,1,Aug  2 2013 12:00AM
7133,1 (11) 500 555-0143,2,Sep 17 2013 12:00AM
7134,194-555-0172,1,Sep  9 2013 12:00AM
7135,779-555-0162,2,Oct 27 2013 12:00AM
7136,1 (11) 500 555-0124,1,Mar  2 2014 12:00AM
7137,1 (11) 500 555-0140,1,Oct 10 2012 12:00AM
7138,166-555-0174,2,Oct 15 2013 12:00AM
7139,173-555-0120,1,Oct 28 2013 12:00AM
7140,1 (11) 500 555-0165,1,Nov 13 2013 12:00AM
7141,1 (11) 500 555-0145,1,Aug 30 2011 12:00AM
7142,936-555-0157,2,Apr 11 2014 12:00AM
7143,1 (11) 500 555-0168,2,Dec  5 2013 12:00AM
7144,1 (11) 500 555-0167,1,Sep 24 2013 12:00AM
7145,1 (11) 500 555-0113,2,Sep 15 2013 12:00AM
7146,1 (11) 500 555-0118,2,Jan  4 2014 12:00AM
7147,330-555-0118,1,Mar  8 2014 12:00AM
7148,1 (11) 500 555-0161,1,Jun 26 2013 12:00AM
7149,1 (11) 500 555-0124,2,May 15 2014 12:00AM
7150,845-555-0113,1,Oct  6 2013 12:00AM
7151,113-555-0156,1,Jul 26 2013 12:00AM
7152,319-555-0193,2,May 30 2014 12:00AM
7153,1 (11) 500 555-0128,2,Apr 10 2014 12:00AM
7154,1 (11) 500 555-0118,1,Nov  1 2012 12:00AM
7155,160-555-0156,2,Sep 20 2013 12:00AM
7156,1 (11) 500 555-0121,1,Nov 21 2013 12:00AM
7157,1 (11) 500 555-0127,1,Aug 13 2012 12:00AM
7158,290-555-0117,1,Jul 25 2013 12:00AM
7159,533-555-0147,2,Jul 16 2013 12:00AM
7160,910-555-0188,2,Sep  4 2012 12:00AM
7161,214-555-0150,2,Nov 25 2013 12:00AM
7162,1 (11) 500 555-0148,2,Nov 21 2013 12:00AM
7163,1 (11) 500 555-0187,2,Feb  2 2014 12:00AM
7164,1 (11) 500 555-0122,1,Apr 16 2013 12:00AM
7165,785-555-0130,2,May 15 2014 12:00AM
7166,807-555-0129,1,Nov 10 2011 12:00AM
7167,1 (11) 500 555-0120,2,May 21 2014 12:00AM
7168,133-555-0128,2,Dec  9 2013 12:00AM
7169,260-555-0148,1,Jan 26 2014 12:00AM
7170,1 (11) 500 555-0110,1,Dec 13 2012 12:00AM
7171,1 (11) 500 555-0186,2,Dec  7 2013 12:00AM
7172,862-555-0191,2,Nov 16 2013 12:00AM
7173,960-555-0157,1,Jun  5 2012 12:00AM
7174,766-555-0133,1,Apr 26 2014 12:00AM
7175,285-555-0118,2,Aug 16 2013 12:00AM
7176,1 (11) 500 555-0143,1,Dec 10 2012 12:00AM
7177,686-555-0131,1,Nov  9 2013 12:00AM
7178,1 (11) 500 555-0126,2,Jul 15 2012 12:00AM
7179,503-555-0185,1,Sep 22 2013 12:00AM
7180,1 (11) 500 555-0164,1,Jul 12 2013 12:00AM
7181,1 (11) 500 555-0114,2,May  7 2013 12:00AM
7182,531-555-0115,2,Jul  1 2013 12:00AM
7183,193-555-0183,2,Sep  4 2013 12:00AM
7184,1 (11) 500 555-0124,2,Oct  1 2013 12:00AM
7185,1 (11) 500 555-0195,1,Nov  9 2012 12:00AM
7186,634-555-0154,2,Jan  6 2014 12:00AM
7187,1 (11) 500 555-0187,2,Jun 27 2014 12:00AM
7188,1 (11) 500 555-0117,1,Aug  8 2013 12:00AM
7189,1 (11) 500 555-0199,1,Aug  5 2013 12:00AM
7190,1 (11) 500 555-0128,1,Jul 28 2013 12:00AM
7191,662-555-0186,2,Jan 30 2014 12:00AM
7192,1 (11) 500 555-0139,1,Jan 13 2014 12:00AM
7193,1 (11) 500 555-0145,2,Apr  9 2014 12:00AM
7194,1 (11) 500 555-0142,1,Nov  6 2011 12:00AM
7195,517-555-0198,2,Oct  2 2013 12:00AM
7196,1 (11) 500 555-0158,1,Sep  1 2013 12:00AM
7197,1 (11) 500 555-0191,1,Nov 11 2013 12:00AM
7198,367-555-0114,1,Jan 10 2014 12:00AM
7199,1 (11) 500 555-0112,2,Feb 17 2012 12:00AM
7200,732-555-0144,1,Feb 12 2012 12:00AM
7201,474-555-0125,1,Feb  8 2014 12:00AM
7202,1 (11) 500 555-0117,1,Jan 21 2012 12:00AM
7203,197-555-0115,2,Apr  8 2014 12:00AM
7204,1 (11) 500 555-0171,1,Nov 22 2012 12:00AM
7205,1 (11) 500 555-0118,1,Mar 19 2012 12:00AM
7206,442-555-0178,1,Dec 21 2013 12:00AM
7207,1 (11) 500 555-0151,2,Mar 25 2013 12:00AM
7208,978-555-0123,1,Jun 23 2011 12:00AM
7209,145-555-0142,2,Jan  5 2014 12:00AM
7210,804-555-0125,2,Dec 27 2013 12:00AM
7211,1 (11) 500 555-0144,1,Dec 27 2013 12:00AM
7212,118-555-0149,2,May 26 2014 12:00AM
7213,438-555-0111,2,Oct  3 2013 12:00AM
7214,753-555-0176,1,Feb  4 2014 12:00AM
7215,651-555-0169,2,Oct  3 2013 12:00AM
7216,203-555-0154,1,Jul 18 2012 12:00AM
7217,799-555-0197,1,Oct 24 2013 12:00AM
7218,1 (11) 500 555-0182,1,Jan 12 2014 12:00AM
7219,538-555-0197,1,May 12 2013 12:00AM
7220,1 (11) 500 555-0121,2,Oct 10 2012 12:00AM
7221,1 (11) 500 555-0127,2,Feb 18 2013 12:00AM
7222,1 (11) 500 555-0135,1,Nov 26 2013 12:00AM
7223,1 (11) 500 555-0117,1,Dec  3 2013 12:00AM
7224,137-555-0153,1,Oct 16 2013 12:00AM
7225,844-555-0175,2,Nov 24 2013 12:00AM
7226,461-555-0112,2,Nov  2 2011 12:00AM
7227,1 (11) 500 555-0137,2,Apr 10 2012 12:00AM
7228,1 (11) 500 555-0167,2,Dec 20 2013 12:00AM
7229,1 (11) 500 555-0111,2,Feb 21 2014 12:00AM
7230,1 (11) 500 555-0128,2,Jul 19 2013 12:00AM
7231,1 (11) 500 555-0175,2,Apr  2 2014 12:00AM
7232,1 (11) 500 555-0168,2,Oct 10 2011 12:00AM
7233,763-555-0121,1,Nov  5 2013 12:00AM
7234,407-555-0157,2,Nov 26 2011 12:00AM
7235,864-555-0118,1,May  5 2013 12:00AM
7236,1 (11) 500 555-0118,2,Jan  6 2012 12:00AM
7237,1 (11) 500 555-0159,2,Dec  6 2013 12:00AM
7238,644-555-0177,2,May 18 2012 12:00AM
7239,233-555-0183,1,Jul  3 2013 12:00AM
7240,1 (11) 500 555-0117,2,Jun 23 2014 12:00AM
7241,1 (11) 500 555-0168,1,Feb 16 2012 12:00AM
7242,631-555-0137,1,May 25 2014 12:00AM
7243,429-555-0119,2,Dec 17 2013 12:00AM
7244,1 (11) 500 555-0119,2,Apr  1 2013 12:00AM
7245,1 (11) 500 555-0114,1,Mar 31 2013 12:00AM
7246,798-555-0178,1,Sep 24 2013 12:00AM
7247,545-555-0123,1,Sep  9 2013 12:00AM
7248,757-555-0163,2,Mar 13 2014 12:00AM
7249,527-555-0196,2,Aug 12 2013 12:00AM
7250,1 (11) 500 555-0137,1,Aug  3 2012 12:00AM
7251,354-555-0134,2,Oct 25 2013 12:00AM
7252,377-555-0172,2,Sep 14 2013 12:00AM
7253,359-555-0138,1,May  4 2014 12:00AM
7254,1 (11) 500 555-0157,2,Oct 21 2013 12:00AM
7255,1 (11) 500 555-0184,2,Jan 19 2014 12:00AM
7256,1 (11) 500 555-0154,2,Jun  2 2013 12:00AM
7257,1 (11) 500 555-0171,2,Jul 25 2013 12:00AM
7258,549-555-0150,2,Dec  4 2012 12:00AM
7259,592-555-0112,2,Nov 19 2011 12:00AM
7260,1 (11) 500 555-0178,1,Nov  7 2011 12:00AM
7261,936-555-0125,1,Sep 12 2013 12:00AM
7262,367-555-0196,2,Jul 19 2011 12:00AM
7263,1 (11) 500 555-0112,2,Jul 20 2013 12:00AM
7264,145-555-0155,2,Jul  7 2013 12:00AM
7265,278-555-0150,2,May  7 2014 12:00AM
7266,273-555-0127,1,Nov 13 2013 12:00AM
7267,1 (11) 500 555-0165,1,Jan 13 2013 12:00AM
7268,1 (11) 500 555-0133,1,Aug 13 2013 12:00AM
7269,128-555-0181,1,Nov  3 2013 12:00AM
7270,1 (11) 500 555-0189,1,May 12 2012 12:00AM
7271,796-555-0155,1,Apr 14 2014 12:00AM
7272,190-555-0134,2,Jan  3 2014 12:00AM
7273,1 (11) 500 555-0118,1,Feb 22 2012 12:00AM
7274,588-555-0148,1,Apr  4 2014 12:00AM
7275,1 (11) 500 555-0116,1,Nov 26 2012 12:00AM
7276,1 (11) 500 555-0184,1,Mar  8 2013 12:00AM
7277,190-555-0139,1,Apr  5 2014 12:00AM
7278,869-555-0114,2,Nov  3 2013 12:00AM
7279,258-555-0111,2,Mar 15 2012 12:00AM
7280,161-555-0163,1,Dec 11 2013 12:00AM
7281,330-555-0173,2,Jan 30 2014 12:00AM
7282,444-555-0141,1,Jan  2 2014 12:00AM
7283,1 (11) 500 555-0155,1,Jul 22 2013 12:00AM
7284,580-555-0132,1,Nov 25 2013 12:00AM
7285,414-555-0179,2,Jun  7 2014 12:00AM
7286,432-555-0140,1,Jan 20 2014 12:00AM
7287,1 (11) 500 555-0161,2,Jul 14 2013 12:00AM
7288,350-555-0169,1,Apr 12 2014 12:00AM
7289,1 (11) 500 555-0149,1,Mar 10 2012 12:00AM
7290,343-555-0197,1,Oct  8 2013 12:00AM
7291,486-555-0195,2,May 14 2014 12:00AM
7292,1 (11) 500 555-0169,1,Jul 24 2013 12:00AM
7293,299-555-0161,2,Jun 30 2011 12:00AM
7294,1 (11) 500 555-0113,1,Dec 30 2013 12:00AM
7295,751-555-0126,1,Oct 29 2013 12:00AM
7296,349-555-0118,1,Nov 15 2013 12:00AM
7297,128-555-0117,2,Mar  1 2014 12:00AM
7298,1 (11) 500 555-0111,1,May 27 2013 12:00AM
7299,272-555-0199,2,Mar 30 2013 12:00AM
7300,747-555-0119,1,Jul 29 2013 12:00AM
7301,905-555-0121,1,Apr 18 2014 12:00AM
7302,114-555-0195,2,Feb 17 2014 12:00AM
7303,872-555-0133,2,Dec  6 2013 12:00AM
7304,1 (11) 500 555-0122,1,May  9 2014 12:00AM
7305,647-555-0186,1,Jul  1 2013 12:00AM
7306,576-555-0139,1,Apr 17 2013 12:00AM
7307,1 (11) 500 555-0133,2,Mar 19 2014 12:00AM
7308,339-555-0115,2,May 17 2014 12:00AM
7309,1 (11) 500 555-0198,1,Aug  3 2013 12:00AM
7310,1 (11) 500 555-0117,1,Nov 16 2012 12:00AM
7311,364-555-0120,2,Aug 22 2011 12:00AM
7312,1 (11) 500 555-0153,2,Aug  7 2013 12:00AM
7313,125-555-0121,1,Feb 15 2014 12:00AM
7314,1 (11) 500 555-0131,2,Nov 20 2013 12:00AM
7315,1 (11) 500 555-0120,1,Oct  5 2012 12:00AM
7316,522-555-0140,1,Jul 28 2013 12:00AM
7317,1 (11) 500 555-0181,2,Jul 24 2013 12:00AM
7318,957-555-0128,1,Jan 13 2013 12:00AM
7319,891-555-0191,1,Nov  6 2013 12:00AM
7320,1 (11) 500 555-0182,1,May 19 2013 12:00AM
7321,1 (11) 500 555-0116,1,Aug 27 2013 12:00AM
7322,211-555-0110,2,Feb 15 2012 12:00AM
7323,1 (11) 500 555-0188,1,Apr 30 2014 12:00AM
7324,867-555-0134,2,Dec 11 2012 12:00AM
7325,790-555-0125,1,Mar  1 2014 12:00AM
7326,891-555-0132,1,Jun 23 2014 12:00AM
7327,1 (11) 500 555-0176,2,Aug 23 2012 12:00AM
7328,1 (11) 500 555-0178,2,Jun 14 2014 12:00AM
7329,1 (11) 500 555-0160,2,Apr 25 2014 12:00AM
7330,846-555-0139,2,Jul 26 2012 12:00AM
7331,321-555-0186,1,Jan  9 2014 12:00AM
7332,1 (11) 500 555-0145,1,Jan 16 2014 12:00AM
7333,641-555-0114,1,Oct 26 2011 12:00AM
7334,194-555-0127,2,Sep 30 2013 12:00AM
7335,520-555-0114,1,Jun 28 2014 12:00AM
7336,1 (11) 500 555-0186,2,Apr 26 2014 12:00AM
7337,1 (11) 500 555-0157,2,Jul 12 2012 12:00AM
7338,976-555-0182,2,Sep 26 2012 12:00AM
7339,1 (11) 500 555-0165,2,Dec 17 2013 12:00AM
7340,198-555-0118,1,Aug  5 2013 12:00AM
7341,254-555-0154,2,Dec  4 2013 12:00AM
7342,275-555-0122,2,Sep 16 2013 12:00AM
7343,1 (11) 500 555-0154,1,Jul 12 2013 12:00AM
7344,990-555-0186,2,Dec 10 2013 12:00AM
7345,341-555-0151,2,May 19 2014 12:00AM
7346,341-555-0182,1,Sep 16 2013 12:00AM
7347,1 (11) 500 555-0157,2,Jul 26 2013 12:00AM
7348,811-555-0197,1,Sep 17 2012 12:00AM
7349,829-555-0116,2,Apr  4 2014 12:00AM
7350,141-555-0110,1,Dec 22 2013 12:00AM
7351,159-555-0182,2,Aug 18 2013 12:00AM
7352,1 (11) 500 555-0165,2,Aug 14 2013 12:00AM
7353,1 (11) 500 555-0113,2,Sep 18 2013 12:00AM
7354,844-555-0182,1,Nov 13 2013 12:00AM
7355,1 (11) 500 555-0146,2,Apr  7 2014 12:00AM
7356,426-555-0176,1,Feb 28 2014 12:00AM
7357,855-555-0159,2,Jan 21 2014 12:00AM
7358,1 (11) 500 555-0180,2,Nov 27 2012 12:00AM
7359,246-555-0191,1,Oct  5 2013 12:00AM
7360,1 (11) 500 555-0117,1,Mar 30 2014 12:00AM
7361,1 (11) 500 555-0121,2,Oct 12 2011 12:00AM
7362,802-555-0111,2,Jan 12 2014 12:00AM
7363,172-555-0113,1,Jul 14 2013 12:00AM
7364,402-555-0146,1,Mar 18 2014 12:00AM
7365,464-555-0189,1,Nov  6 2011 12:00AM
7366,311-555-0181,2,May 13 2014 12:00AM
7367,188-555-0186,2,Oct 29 2013 12:00AM
7368,1 (11) 500 555-0168,2,Aug 13 2011 12:00AM
7369,1 (11) 500 555-0138,2,Jan 26 2012 12:00AM
7370,986-555-0185,1,Mar 21 2014 12:00AM
7371,1 (11) 500 555-0156,2,Feb 10 2012 12:00AM
7372,1 (11) 500 555-0111,2,Aug  4 2012 12:00AM
7373,190-555-0118,1,Feb  3 2014 12:00AM
7374,1 (11) 500 555-0113,1,Dec  1 2013 12:00AM
7375,842-555-0173,2,May 13 2014 12:00AM
7376,537-555-0113,2,Nov  9 2013 12:00AM
7377,547-555-0111,2,Jan 14 2014 12:00AM
7378,708-555-0131,1,Jun  3 2013 12:00AM
7379,1 (11) 500 555-0122,1,May 11 2014 12:00AM
7380,293-555-0134,1,Jul 11 2013 12:00AM
7381,1 (11) 500 555-0110,1,Feb 29 2012 12:00AM
7382,132-555-0116,2,Apr  4 2013 12:00AM
7383,484-555-0167,2,May 25 2014 12:00AM
7384,1 (11) 500 555-0130,1,Feb  4 2014 12:00AM
7385,1 (11) 500 555-0188,1,Apr 25 2014 12:00AM
7386,401-555-0112,2,May 28 2014 12:00AM
7387,1 (11) 500 555-0169,1,Jan 15 2014 12:00AM
7388,1 (11) 500 555-0120,2,Sep 29 2013 12:00AM
7389,543-555-0176,1,Jan  4 2014 12:00AM
7390,1 (11) 500 555-0183,2,Aug  3 2013 12:00AM
7391,1 (11) 500 555-0110,1,Nov 11 2011 12:00AM
7392,1 (11) 500 555-0125,2,Dec 19 2013 12:00AM
7393,1 (11) 500 555-0182,2,Dec  2 2012 12:00AM
7394,1 (11) 500 555-0137,2,Jun 19 2011 12:00AM
7395,737-555-0151,2,Feb  2 2014 12:00AM
7396,1 (11) 500 555-0187,1,May 21 2014 12:00AM
7397,292-555-0183,1,Jul 27 2012 12:00AM
7398,1 (11) 500 555-0170,2,Oct  6 2013 12:00AM
7399,1 (11) 500 555-0185,2,Jul 27 2011 12:00AM
7400,663-555-0181,2,Mar  1 2013 12:00AM
7401,915-555-0151,1,Dec 24 2013 12:00AM
7402,1 (11) 500 555-0113,1,Nov  2 2013 12:00AM
7403,684-555-0129,1,Apr  7 2014 12:00AM
7404,379-555-0177,2,Sep 21 2011 12:00AM
7405,727-555-0159,2,Jul 20 2013 12:00AM
7406,953-555-0152,2,Mar  6 2014 12:00AM
7407,1 (11) 500 555-0148,2,Dec 22 2011 12:00AM
7408,944-555-0160,2,May 21 2014 12:00AM
7409,134-555-0140,2,Feb  6 2014 12:00AM
7410,101-555-0122,2,Mar 15 2012 12:00AM
7411,1 (11) 500 555-0132,1,May 21 2014 12:00AM
7412,1 (11) 500 555-0166,1,May 27 2013 12:00AM
7413,863-555-0184,2,Jan 14 2014 12:00AM
7414,747-555-0117,2,Jun 25 2012 12:00AM
7415,1 (11) 500 555-0192,1,Aug 22 2013 12:00AM
7416,1 (11) 500 555-0188,2,Apr 14 2014 12:00AM
7417,545-555-0122,2,Sep  4 2013 12:00AM
7418,567-555-0193,2,Jul 27 2013 12:00AM
7419,1 (11) 500 555-0166,1,Dec 21 2013 12:00AM
7420,1 (11) 500 555-0111,1,Sep 27 2013 12:00AM
7421,571-555-0127,1,Jun  1 2012 12:00AM
7422,874-555-0157,1,May 22 2012 12:00AM
7423,875-555-0133,2,Oct 31 2013 12:00AM
7424,1 (11) 500 555-0113,2,May 25 2012 12:00AM
7425,709-555-0156,1,Jul 30 2013 12:00AM
7426,497-555-0173,2,Mar  7 2014 12:00AM
7427,1 (11) 500 555-0190,1,May  1 2014 12:00AM
7428,1 (11) 500 555-0118,1,May  5 2014 12:00AM
7429,620-555-0110,1,Apr 15 2014 12:00AM
7430,859-555-0113,1,Jun 19 2013 12:00AM
7431,1 (11) 500 555-0135,1,May  7 2014 12:00AM
7432,408-555-0126,1,Apr 26 2013 12:00AM
7433,402-555-0143,2,Aug 31 2013 12:00AM
7434,228-555-0115,1,Jun 23 2014 12:00AM
7435,532-555-0185,2,May 19 2014 12:00AM
7436,730-555-0116,2,May  8 2014 12:00AM
7437,1 (11) 500 555-0196,1,Sep  8 2013 12:00AM
7438,127-555-0151,1,Jan  4 2014 12:00AM
